Id,SinkCreatedOn,SinkModifiedOn,statecode,statuscode,dfeta_eeacountry,dfeta_ottroutecountry,modifiedby,modifiedby_entitytype,modifiedonbehalfby,modifiedonbehalfby_entitytype,createdonbehalfby,createdonbehalfby_entitytype,organizationid,organizationid_entitytype,createdby,createdby_entitytype,createdbyyominame,organizationidname,dfeta_countryid,dfeta_name,createdonbehalfbyyominame,modifiedonbehalfbyyominame,modifiedbyyominame,createdbyname,versionnumber,timezoneruleversionnumber,importsequencenumber,modifiedonbehalfbyname,modifiedbyname,modifiedon,overriddencreatedon,dfeta_vieworder,utcconversiontimezonecode,createdonbehalfbyname,createdon,dfeta_value
59DF300C-24A1-EC11-B400-0022489F734C,2022-03-11 10:14:57.0000000,2022-03-11 10:14:57.0000000,0,1,0,0,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,James WILLIAMS,NULL,59DF300C-24A1-EC11-B400-0022489F734C,British Indian Ocean Territory (BIOT),NULL,NULL,James WILLIAMS,NULL,96926618,NULL,NULL,NULL,NULL,2022-03-11 10:14:40.0000000,NULL,NULL,NULL,NULL,2022-03-11 10:14:40.0000000,IO
1FCEF560-24A1-EC11-B400-0022489F734C,2022-03-11 10:17:21.0000000,2022-03-11 10:17:21.0000000,0,1,0,0,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,James WILLIAMS,NULL,1FCEF560-24A1-EC11-B400-0022489F734C,"Occupied Palestinian Territories [Palestine, State of]",NULL,NULL,James WILLIAMS,NULL,96926682,NULL,NULL,NULL,NULL,2022-03-11 10:17:05.0000000,NULL,NULL,NULL,NULL,2022-03-11 10:17:05.0000000,PS
66514E81-24A1-EC11-B400-0022489F734C,2022-03-11 10:18:14.0000000,2022-03-11 10:18:14.0000000,0,1,0,0,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,9FB9DC86-1330-EB11-A813-000D3A239136,systemuser,James WILLIAMS,NULL,66514E81-24A1-EC11-B400-0022489F734C,Taiwan,NULL,NULL,James WILLIAMS,NULL,96926703,NULL,NULL,NULL,NULL,2022-03-11 10:17:57.0000000,NULL,NULL,NULL,NULL,2022-03-11 10:17:57.0000000,TW
5178C045-AF6A-E611-89BC-00505682090B,2020-11-26 15:25:50.0000000,2020-11-27 15:38:09.0000000,0,1,0,0,F2D4A03E-1AF1-EA11-A815-000D3A239E28,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5178C045-AF6A-E611-89BC-00505682090B,United Kingdomer,NULL,NULL,Robert COLLIER,NULL,29001706,NULL,NULL,NULL,NULL,2020-11-27 15:37:53.0000000,2020-11-26 15:25:01.000,1000,NULL,NULL,2016-08-25 10:32:58.0000000,GB
2CEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,2CEAEFD4-C73B-E311-82EC-005056B1356A,Afghanistan,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970555,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AF
2EEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,2EEAEFD4-C73B-E311-82EC-005056B1356A,"Africa, not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970560,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,XQ
30EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,30EAEFD4-C73B-E311-82EC-005056B1356A,Åland Islands {Ahvenamaa},NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970559,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AX
32EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,32EAEFD4-C73B-E311-82EC-005056B1356A,Albania,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970566,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AL
34EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,34EAEFD4-C73B-E311-82EC-005056B1356A,Algeria,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970552,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,DZ
36EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,36EAEFD4-C73B-E311-82EC-005056B1356A,American Samoa,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970557,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AS
38EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,38EAEFD4-C73B-E311-82EC-005056B1356A,Andorra,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970554,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AD
3AEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,3AEAEFD4-C73B-E311-82EC-005056B1356A,Angola,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970561,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AO
3CEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,3CEAEFD4-C73B-E311-82EC-005056B1356A,Anguilla,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970551,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AI
3EEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,3EEAEFD4-C73B-E311-82EC-005056B1356A,"Antarctica & Oceania, not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970556,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,XX
40EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,40EAEFD4-C73B-E311-82EC-005056B1356A,Antigua & Barbuda,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970564,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AG
42EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,42EAEFD4-C73B-E311-82EC-005056B1356A,Argentina,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970568,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AR
44EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,44EAEFD4-C73B-E311-82EC-005056B1356A,Armenia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970562,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AM
46EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,46EAEFD4-C73B-E311-82EC-005056B1356A,Aruba,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970563,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AW
48EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,48EAEFD4-C73B-E311-82EC-005056B1356A,"Asia (Except Middle East), not otherwise specified",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970565,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,XS
4AEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,4AEAEFD4-C73B-E311-82EC-005056B1356A,Austria,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970567,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,3,NULL,NULL,2013-10-23 09:45:31.0000000,AT
4CEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,4CEAEFD4-C73B-E311-82EC-005056B1356A,Belgium,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970553,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,4,NULL,NULL,2013-10-23 09:45:31.0000000,BE
4EEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,4EEAEFD4-C73B-E311-82EC-005056B1356A,Azerbaijan,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970558,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,AZ
50EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,50EAEFD4-C73B-E311-82EC-005056B1356A,"Bahamas, The",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970572,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,BS
52EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,52EAEFD4-C73B-E311-82EC-005056B1356A,Bahrain,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970583,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,BH
54EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,54EAEFD4-C73B-E311-82EC-005056B1356A,Bangladesh,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970570,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:31.0000000,BD
56EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,56EAEFD4-C73B-E311-82EC-005056B1356A,Barbados,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970580,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BB
58EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,58EAEFD4-C73B-E311-82EC-005056B1356A,St Barthelemy,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970574,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BL
5AEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5AEAEFD4-C73B-E311-82EC-005056B1356A,Belarus,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970582,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BY
5CEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,1,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5CEAEFD4-C73B-E311-82EC-005056B1356A,Bulgaria,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970576,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,5,NULL,NULL,2013-10-23 09:45:32.0000000,BG
5EEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,5EEAEFD4-C73B-E311-82EC-005056B1356A,Belize,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970586,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BZ
60EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,60EAEFD4-C73B-E311-82EC-005056B1356A,Benin,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970577,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BJ
62EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,62EAEFD4-C73B-E311-82EC-005056B1356A,Bermuda,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970584,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BM
64EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,64EAEFD4-C73B-E311-82EC-005056B1356A,Bhutan,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970571,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BT
66EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,66EAEFD4-C73B-E311-82EC-005056B1356A,Bolivia,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970579,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BO
68EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,68EAEFD4-C73B-E311-82EC-005056B1356A,"Bonaire, Sint Eustatius and Saba",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970587,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BQ
6AEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6AEAEFD4-C73B-E311-82EC-005056B1356A,Bosnia & Herzegovina,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970589,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BA
6CEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6CEAEFD4-C73B-E311-82EC-005056B1356A,Botswana,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970573,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BW
6EEAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,6EEAEFD4-C73B-E311-82EC-005056B1356A,Brazil,NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970581,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BR
70EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,70EAEFD4-C73B-E311-82EC-005056B1356A,"British Virgin Islands [Virgin Islands, British]",NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970575,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,VG
72EAEFD4-C73B-E311-82EC-005056B1356A,2020-11-26 15:25:50.0000000,2020-11-26 15:25:50.0000000,0,1,0,0,59996EC7-E325-EB11-A815-000D3A239136,systemuser,NULL,NULL,NULL,NULL,D7C9904C-41E8-44AC-A04C-1A77691A8590,organization,59996EC7-E325-EB11-A815-000D3A239136,systemuser,# svc-EntDqtCrm-DM1,NULL,72EAEFD4-C73B-E311-82EC-005056B1356A,Brunei [Brunei Darussalam],NULL,NULL,# svc-EntDqtCrm-DM1,NULL,28970588,NULL,2,NULL,NULL,2020-11-26 15:25:02.0000000,2020-11-26 15:25:02.000,1000,NULL,NULL,2013-10-23 09:45:32.0000000,BN
